,actual,predicted,error,abs_error
829,-0.22363160462921353,-0.13177028,-0.09186132164543362,0.09186132164543362
830,0.18225602307166253,0.16754305,0.014712969444648366,0.014712969444648366
831,0.5926841138735385,0.27428982,0.3183942972555728,0.3183942972555728
832,1.5725309378336216,-0.14122391,1.7137548453043248,1.7137548453043248
833,2.1525564905310497,0.7509919,1.4015646096373424,1.4015646096373424
834,0.9712173122364222,0.55425966,0.4169576543766199,0.4169576543766199
835,-0.2934505290347556,-0.47939017,0.18593964511571132,0.18593964511571132
836,-0.567850811359949,-0.7208117,0.1529609133028318,0.1529609133028318
837,-0.6801342308330411,-0.8333857,0.15325147511483483,0.15325147511483483
838,-0.6282538573675156,-0.78508204,0.15682818484973904,0.15682818484973904
839,-0.6003039574589004,-0.7032661,0.10296212673528293,0.10296212673528293
840,-0.3955737318965935,-0.49525318,0.09967944360046155,0.09967944360046155
841,-0.20770276686504918,-0.5120902,0.30438743928119105,0.30438743928119105
842,-0.64522476863027,-0.2943118,-0.3509129769718685,0.3509129769718685
843,-0.4000025442656018,-0.12827739,-0.27172515307030454,0.27172515307030454
844,0.3702014219245348,0.0017030761,0.3684983458599482,0.3684983458599482
845,0.8057881443352312,0.2486791,0.5571090428680986,0.5571090428680986
846,0.3581431428694197,0.4343415,-0.0761983473992876,0.0761983473992876
847,0.4255801849924701,0.027557816,0.39802236863604956,0.39802236863604956
848,0.31344563316203383,0.0002033785,0.3132422546634796,0.3132422546634796
849,0.3929409543401991,-0.21109977,0.6040407279856002,0.6040407279856002
850,0.4060785238045682,-0.17674366,0.5828221802014341,0.5828221802014341
851,0.5699073645472105,-0.112456895,0.682364259958225,0.682364259958225
852,0.3718761829044117,0.040099826,0.3317763571943535,0.3317763571943535
853,-0.7169417554796729,-0.12479692,-0.5921448359550032,0.5921448359550032
854,-0.6444804304169913,-0.77079445,0.12631402081973353,0.12631402081973353
855,-0.3497224979586254,-0.5119663,0.16224379013112677,0.16224379013112677
856,1.8253081950630683,0.020779513,1.8045286822404403,1.8045286822404403
857,0.88532068242406,1.0430835,-0.15776286612177737,0.15776286612177737
858,0.3524117386271738,0.55559534,-0.2031835997174002,0.2031835997174002
859,0.4322047950906505,-0.35513327,0.7873380603475322,0.7873380603475322
860,-0.4696726010284881,-0.32612172,-0.14355088333706661,0.14355088333706661
861,0.04827514468149636,-0.8127244,0.8609995561690758,0.8609995561690758
862,-0.7800244190550429,-0.55552953,-0.224494884238301,0.224494884238301
863,-0.8251313147797322,-0.8425922,0.01746086499550581,0.01746086499550581
864,-0.7999669574923485,-0.6679044,-0.1320625805087059,0.1320625805087059
865,-0.7999669574923485,-0.7298582,-0.0701087378687828,0.0701087378687828
866,-0.7999669574923485,-0.6724028,-0.1275641583628624,0.1275641583628624
867,-0.7999669574923485,-0.5384763,-0.26149066917371444,0.26149066917371444
868,-0.7999669574923485,-0.536625,-0.2633419298357933,0.2633419298357933
869,-0.7999669574923485,-0.59506166,-0.20490529767942123,0.20490529767942123
870,-0.7999669574923485,-0.642359,-0.1576079391665428,0.1576079391665428
871,-0.7999669574923485,-0.6771747,-0.12279227010678939,0.12279227010678939
872,-0.7999669574923485,-0.7132135,-0.08675345413160018,0.08675345413160018
873,-0.7999669574923485,-0.72438157,-0.07558539144468002,0.07558539144468002
874,-0.7999669574923485,-0.7300873,-0.06987967721891097,0.06987967721891097
875,-0.7999669574923485,-0.7253123,-0.07465466491651229,0.07465466491651229
876,-0.7999669574923485,-0.7145227,-0.08544423810910873,0.08544423810910873
877,-0.7999669574923485,-0.7068762,-0.09309073917340926,0.09309073917340926
878,-0.7999669574923485,-0.7196676,-0.08029934398603134,0.08029934398603134
879,-0.7999669574923485,-0.7103573,-0.08960964910459213,0.08960964910459213
880,-0.7999669574923485,-0.700161,-0.0998059772677391,0.0998059772677391
881,-0.7999669574923485,-0.6312794,-0.1686875485606163,0.1686875485606163
882,-0.7999669574923485,-0.69000715,-0.10995980731916122,0.10995980731916122
883,-0.7999669574923485,-0.73122686,-0.06874009601545028,0.06874009601545028
884,-0.7999669574923485,-0.74614257,-0.05382439128827743,0.05382439128827743
885,-0.7999669574923485,-0.7566184,-0.04334857694577865,0.04334857694577865
886,-0.7999669574923485,-0.78014356,-0.01982339851331405,0.01982339851331405
887,-0.7999669574923485,-0.7996204,-0.00034656755399398165,0.00034656755399398165
888,-0.7999669574923485,-0.79184294,-0.008124020022866052,0.008124020022866052
889,-0.7999669574923485,-0.77028245,-0.029684510154244226,0.029684510154244226
890,-0.7999669574923485,-0.68748564,-0.11248132221173934,0.11248132221173934
891,-0.7999669574923485,-0.6033062,-0.1966607832140892,0.1966607832140892
892,-0.7999669574923485,-0.6785481,-0.12141885988187484,0.12141885988187484
893,-0.7999669574923485,-0.71352243,-0.08644452325772933,0.08644452325772933
894,-0.7999669574923485,-0.7465119,-0.05345508090924911,0.05345508090924911
895,-0.7999669574923485,-0.76538354,-0.03458341590833358,0.03458341590833358
896,-0.7999669574923485,-0.7755744,-0.024392571372505945,0.024392571372505945
897,-0.7999669574923485,-0.78041583,-0.019551124495980066,0.019551124495980066
898,-0.10386758611267036,-0.78101534,0.677147750400849,0.677147750400849
899,0.7268510768170245,-0.048476435,0.775327512061108,0.775327512061108
900,0.8433027902844775,0.18990083,0.6534019598964084,0.6534019598964084
901,0.30425305622804166,0.06372388,0.24052917915570737,0.24052917915570737
902,-0.7503997581665505,-0.46791157,-0.2824881869022835,0.2824881869022835
903,-0.6375953019441634,-0.6964139,0.058818572681996306,0.058818572681996306
904,1.601895080347466,-0.6449707,2.2468657953933953,2.2468657953933953
905,1.5666506659487196,1.0347596,0.531891025255055,0.531891025255055
906,1.5742429157241626,0.57092386,1.0033190508827015,1.0033190508827015
907,-0.4421693040478403,0.21618205,-0.6583513571369821,0.6583513571369821
908,-0.2661333166074273,-0.6336133,0.3674799717951301,0.3674799717951301
909,-0.5768945206512852,-0.4100968,-0.16679772628444867,0.16679772628444867
910,-0.8661815672420525,-0.71896297,-0.14721859984627006,0.14721859984627006
911,-0.19973834798296722,-0.73562294,0.5358845944646952,0.5358845944646952
912,-0.8735877324641756,-0.5716353,-0.3019524265826754,0.3019524265826754
913,-0.7958416060872152,-0.6890305,-0.10681107801867273,0.10681107801867273
914,-0.8006053706521989,-0.2707094,-0.5298959752435686,0.5298959752435686
915,0.36893604696196064,0.09296211,0.27597393840950474,0.27597393840950474
916,0.8130082250040342,0.8085642,0.00444403890784284,0.00444403890784284
917,0.3633535103623705,0.42668864,-0.06333513094736765,0.06333513094736765
918,0.31642298601514857,0.10895052,0.2074724679434971,0.2074724679434971
919,0.35017872398733746,0.0027851537,0.3473935703003372,0.3473935703003372
920,0.3117708721821567,-0.06494675,0.3767176204984447,0.3767176204984447
921,0.6447505718923836,-0.18384713,0.8285977012373238,0.8285977012373238
922,0.5284105091569228,-0.030877605,0.5592881142375273,0.5592881142375273
923,0.4279620672749621,-0.10245388,0.5304159472869975,0.5304159472869975
924,0.3406884117680343,-0.1473425,0.4880309148388656,0.4880309148388656
925,0.168262464662023,-0.12318847,0.29145093794626753,0.29145093794626753
926,-0.8680051958645854,-0.31593248,-0.5520727133835825,0.5520727133835825
927,-0.3611480895324536,-0.80479515,0.44364705645601077,0.44364705645601077
928,0.3789101790198954,-0.003642492,0.3825526710161837,0.3825526710161837
929,1.1663455748474343,1.0565102,0.10983536481020284,0.10983536481020284
930,0.9055294649145771,0.9754424,-0.06991294460080377,0.06991294460080377
931,0.07533183873417716,-0.09111262,0.16644445986273626,0.16644445986273626
932,-0.8802123425623561,-0.7589158,-0.12129656058756366,0.12129656058756366
933,-0.8407624172585848,-0.87513053,0.0343681169134733,0.0343681169134733
934,-0.04796778629543982,-0.86133254,0.8133647494482735,0.8133647494482735
935,-0.795432220069912,-0.57082254,-0.22460968312456897,0.22460968312456897
936,-0.7998610324389203,-0.7353992,-0.06446184582774472,0.06446184582774472
937,-0.8447818436102899,-0.68283695,-0.16194489378500299,0.16194489378500299
938,-0.8925311399921185,-0.35759732,-0.5349338187202222,0.5349338187202222
939,-0.6708672200777214,0.043482088,-0.7143493076302688,0.7143493076302688
940,0.21269945599476153,0.22956514,-0.016865687590443545,0.016865687590443545
941,1.2583085610980176,0.29957068,0.9587378814334058,0.9587378814334058
942,0.9566655001668237,0.6185247,0.3381408295659326,0.3381408295659326
943,0.6159074661278342,0.3925937,0.22331375451322544,0.22331375451322544
944,0.43518214794376525,0.15920031,0.27598183723667297,0.27598183723667297
945,0.426287306295085,0.011372432,0.4149148741823912,0.4149148741823912
946,0.3289650849088946,-0.18307447,0.5120395592436113,0.5120395592436113
947,0.5801792318904565,-0.27332377,0.8535030062282251,0.8535030062282251
948,1.270552924706452,-0.05202248,1.3225754041809965,1.3225754041809965
949,-0.07949050962779283,0.034548793,-0.11403930261585474,0.11403930261585474
950,-0.568967318679867,-0.16207999,-0.4068873287697413,0.4068873287697413
951,-0.6272117838689255,-0.2589475,-0.3682642922231125,0.3682642922231125
952,1.515402979964481,-0.34863263,1.8640356136505467,1.8640356136505467
953,1.5708561768537446,1.2520459,0.31881030702647406,0.31881030702647406
954,1.5770341840239577,0.87593853,0.7010956492873244,0.7010956492873244
955,0.822945140151305,0.04353587,0.7794092705827187,0.7794092705827187
956,-0.6773057456225822,-0.5361477,-0.14115803196138832,0.14115803196138832
957,-0.8789097506891184,-0.84951246,-0.029397292841523148,0.029397292841523148
958,-0.8285924874714782,-0.82531726,-0.0032752238682677293,0.0032752238682677293
959,-0.8655860966714295,-0.76680887,-0.09877722921690069,0.09877722921690069
960,-0.38072418454168344,-0.6336304,0.25290621039392447,0.25290621039392447
961,-0.46755123712064395,-0.6359348,0.16838359259127011,0.16838359259127011
962,-0.8364080387109045,-0.39216354,-0.44424449381763975,0.44424449381763975
963,0.3321285223153292,0.068760745,0.2633677770879923,0.2633677770879923
964,0.7195565623268934,0.83697927,-0.11742270765449092,0.11742270765449092
965,0.7808155972797302,0.36749795,0.41331764648741753,0.41331764648741753
966,0.735745918465705,0.37319168,0.3625542339812232,0.3625542339812232
967,0.7973026887038539,0.34587476,0.45142793212922316,0.45142793212922316
968,2.3366685475855364,0.21953112,2.117137428715755,2.117137428715755
969,1.2117874227680983,0.4914545,0.7203329108872236,0.7203329108872236
970,1.6687366518998934,0.4828764,1.1858602616811587,1.1858602616811587
971,2.1934206584400506,0.42733446,1.7660862008041711,1.7660862008041711
972,0.46986830868255286,0.3023264,0.16754189767371802,0.16754189767371802
973,-0.45523243969088145,0.39683408,-0.8520665151417787,0.8520665151417787
974,-0.39728570978713457,-0.22798061,-0.16930509607863847,0.16930509607863847
975,-0.5024606993234151,-0.19240814,-0.31005255484938554,0.31005255484938554
976,0.25951832960999166,-0.20666084,0.466179166545035,0.466179166545035
977,1.103672297289367,1.0708722,0.03280010967492619,0.03280010967492619
